Date,Open,High,Low,Close,Target_Close,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_6,Close_Lag_12,Close_MA_3,Close_MA_6,Close_MA_12,Close_STD_3,Close_STD_6,Close_STD_12,Return_1M,Month,Year
2017-02-01,280.4,294.19,275.61,290.56,309.82,279.1,231.26,234.28,272.56,137.67,266.97333333333336,256.59499999999997,237.07499999999996,31.454960393129756,23.84272782212709,35.768276065911294,0.04106055177355783,2,2017
2017-03-01,290.6,311.57,283.6,309.82,326.14,290.56,279.1,231.26,250.85,172.91,293.16,266.42333333333335,248.48416666666665,15.524161813123152,31.820424677661105,35.27260602232317,0.06628579295154191,3,2017
2017-04-01,309.6,330.58,300.2,326.14,286.38,309.82,290.56,279.1,253.52,188.73,308.84,278.5266666666667,259.935,17.81023301363665,38.94441508954408,36.39696927942269,0.052675747208056345,4,2017
2017-05-01,326.0,330.3,275.15,286.38,292.37,326.14,309.82,290.56,234.28,206.39,307.44666666666666,287.21000000000004,266.60083333333336,19.985968411197053,32.356894164923276,32.851185244518376,-0.12191083583737039,5,2017
2017-06-01,286.66,306.34,280.21,292.37,361.96,286.38,326.14,309.82,231.26,221.3,301.63,297.39500000000004,272.5233333333333,21.436536567273013,17.37043896969938,30.2447237572354,0.020916265102311593,6,2017
2017-07-01,293.04,372.0,290.78,361.96,351.15,292.37,286.38,326.14,279.1,243.44,313.57,311.205,282.4,42.013856047737775,28.976874745218076,38.191706619964194,0.2380203167219619,7,2017
2017-08-01,363.0,368.52,337.37,351.15,350.0,361.96,292.37,286.38,290.56,272.56,335.16,321.30333333333334,288.94916666666666,37.4493270967588,30.840964100798274,42.81005499100993,-0.02986517847275938,8,2017
2017-09-01,351.0,383.25,345.5,350.0,314.35,351.15,361.96,292.37,309.82,250.85,354.36999999999995,328.0,297.21166666666664,6.5982346123819156,32.18193592685288,44.32948922727933,-0.0032749537234799675,9,2017
2017-10-01,354.6,375.75,299.0,314.35,306.8,350.0,351.15,361.96,326.14,253.52,338.5,326.035,302.2808333333333,20.92241620846005,32.67439532722929,42.311123716482335,-0.10185714285714276,10,2017
2017-11-01,315.5,329.8,296.0,306.8,315.05,314.35,350.0,351.15,286.38,234.28,323.7166666666667,329.43833333333333,308.32416666666666,23.072945917965562,28.516839528018018,36.49481917361845,-0.0240178145379355,11,2017
2017-12-01,307.2,319.0,300.65,315.05,354.45,306.8,314.35,350.0,292.37,231.26,312.06666666666666,333.2183333333333,315.3066666666667,4.574476290611049,23.720383990710022,27.2561543786923,0.026890482398957083,12,2017
2018-01-01,314.0,366.0,307.35,354.45,322.25,315.05,306.8,314.35,361.96,279.1,325.43333333333334,331.96666666666664,321.58583333333337,25.46548317494417,22.038980617685837,26.832849765075395,0.1250595143627995,1,2018
2018-02-01,355.0,366.5,304.65,322.25,304.9,354.45,315.05,306.8,351.15,290.56,330.5833333333333,327.15000000000003,324.2266666666667,20.980308227796982,20.0788196864274,24.9984924393928,-0.09084497108195788,2,2018
2018-03-01,320.7,325.8,285.1,304.9,362.05,322.25,354.45,315.05,350.0,309.82,327.2,319.6333333333334,323.81666666666666,25.143140217562973,18.16443411358389,25.29484616328388,-0.05384018619084574,3,2018
2018-04-01,305.0,368.75,303.3,362.05,346.2,304.9,322.25,354.45,314.35,326.14,329.73333333333335,327.5833333333333,326.80916666666667,29.30069680627692,24.664867051470836,27.612663253834306,0.1874385044276814,4,2018
2018-05-01,362.85,364.4,325.7,346.2,339.6,362.05,304.9,322.25,306.8,286.38,337.71666666666664,334.15000000000003,331.7941666666666,29.504335839557005,23.227935767090162,24.91865874777036,-0.043778483634857146,5,2018
2018-06-01,348.0,350.1,327.35,339.6,367.9,346.2,362.05,304.9,315.05,292.37,349.2833333333333,338.2416666666667,335.73,11.538233544757594,21.270294230845373,21.639844983479986,-0.01906412478336217,6,2018
2018-07-01,340.0,393.35,332.45,367.9,343.4,339.6,346.2,362.05,354.45,361.96,351.23333333333335,340.48333333333335,336.22499999999997,14.806192398228836,23.869995112415378,22.35065079385931,0.08333333333333326,7,2018
2018-08-01,369.95,404.0,338.0,343.4,183.45,367.9,339.6,346.2,322.25,351.15,350.3,344.0083333333334,335.57916666666665,15.360013020828983,22.13766963044517,21.989227303936705,-0.06659418320195709,8,2018
2018-09-01,347.2,350.0,166.15,183.45,188.05,343.4,367.9,339.6,304.9,350.0,298.25,323.76666666666665,321.7,100.1715653266935,69.6298044422554,48.56348703220586,-0.4657833430401863,9,2018
2018-10-01,180.0,268.45,168.6,188.05,169.65,183.45,343.4,367.9,362.05,314.35,238.29999999999998,294.76666666666665,311.175,91.04832508069549,85.02816984192195,62.100744762039334,0.02507495230307999,10,2018
2018-11-01,192.0,231.4,147.0,169.65,181.75,188.05,183.45,343.4,346.2,306.8,180.38333333333333,265.3416666666667,299.74583333333334,9.575663597543699,93.76860570930295,74.38487278501175,-0.09784631746875838,11,2018
2018-12-01,174.0,194.3,160.2,181.75,194.3,169.65,188.05,183.45,339.6,315.05,179.8166666666667,239.03333333333333,288.6375,9.35111401563062,90.86611396261378,81.5041887518112,0.07132331270262293,12,2018
2019-01-01,182.85,236.3,181.15,194.3,231.2,181.75,169.65,188.05,367.9,354.45,181.9,210.10000000000002,275.2916666666667,12.32568456516678,65.81015119265449,82.84882408046062,0.06905089408528209,1,2019
2019-02-01,197.0,236.9,167.65,231.2,275.05,194.3,181.75,169.65,343.4,322.25,202.41666666666666,191.4,267.70416666666665,25.704782304725498,21.133196634679766,82.32493949514173,0.18991250643335045,2,2019
2019-03-01,234.6,281.3,228.8,275.05,168.0,231.2,194.3,181.75,183.45,304.9,233.51666666666668,206.66666666666666,265.2166666666667,40.4248170476174,39.41764410345589,81.54615629237571,0.18966262975778547,3,2019
2019-04-01,277.0,285.9,165.3,168.0,147.95,275.05,231.2,194.3,188.05,362.05,224.75,203.32500000000002,249.04583333333335,53.81568080030208,42.07204237970916,79.82023398730325,-0.3892019632794038,4,2019
2019-05-01,163.3,178.05,133.05,147.95,108.7,168.0,275.05,231.2,169.65,346.2,197.0,199.70833333333334,232.525,68.33266056579382,46.26918430950247,78.38723661181281,-0.11934523809523812,5,2019
2019-06-01,147.95,153.8,98.75,108.7,91.3,147.95,168.0,275.05,181.75,339.6,141.54999999999998,187.53333333333333,213.28333333333333,30.163595607950544,59.62351605421057,78.05290843492944,-0.26529232848935447,6,2019
2019-07-01,109.6,110.6,81.75,91.3,59.5,108.7,147.95,168.0,194.3,367.9,115.98333333333333,170.36666666666667,190.23333333333332,29.018801376578235,71.0235430450122,68.49871376806101,-0.1600735970561178,7,2019
2019-08-01,89.2,92.4,53.15,59.5,41.45,91.3,108.7,147.95,231.2,343.4,86.5,141.75,166.57500000000002,24.948747463549296,76.02494327521742,59.18183651026078,-0.348302300109529,8,2019
2019-09-01,59.5,72.55,40.95,41.45,70.45,59.5,91.3,108.7,275.05,183.45,64.08333333333333,102.81666666666666,154.74166666666667,25.23907354348182,49.184008241161905,68.89950136161184,-0.30336134453781505,9,2019
2019-10-01,42.0,76.65,29.05,70.45,68.3,41.45,59.5,91.3,168.0,188.05,57.13333333333333,86.55833333333334,144.94166666666666,14.644139897354222,38.23105304156135,72.02380551321919,0.6996381182147164,10,2019
2019-11-01,71.0,75.35,59.95,68.3,46.95,70.45,41.45,59.5,147.95,169.65,60.06666666666666,73.28333333333333,136.49583333333334,16.158305397945746,23.728225105697952,74.75363918880244,-0.030518097941802824,11,2019
2019-12-01,70.0,70.5,40.7,46.95,39.2,68.3,70.45,41.45,108.7,181.75,61.900000000000006,62.991666666666674,125.2625,12.991631922123945,17.992982428343332,77.41589901599352,-0.3125915080527085,12,2019
2020-01-01,46.9,48.5,36.55,39.2,34.55,46.95,68.3,70.45,91.3,194.3,51.48333333333333,54.30833333333334,112.33750000000002,15.070362747236043,13.645637275945369,77.78837586975644,-0.1650692225772098,1,2020
2020-02-01,39.1,40.7,33.6,34.55,22.45,39.2,46.95,68.3,59.5,231.2,40.233333333333334,50.15,95.95,6.2642504207029015,15.431817780158045,70.87847794897684,-0.11862244897959195,2,2020
2020-03-01,35.2,87.95,5.55,22.45,27.95,34.55,39.2,46.95,41.45,275.05,32.06666666666667,46.98333333333334,74.89999999999999,8.646723849717528,19.089988650249843,45.99363098200716,-0.3502170767004341,3,2020
2020-04-01,22.3,30.45,20.3,27.95,26.85,22.45,34.55,39.2,70.45,168.0,28.316666666666663,39.9,63.229166666666664,6.058327602009709,16.32593029508577,37.138251894614484,0.24498886414253906,4,2020
2020-05-01,27.8,31.6,25.2,26.85,25.6,27.95,22.45,34.55,68.3,147.95,25.75,32.99166666666667,53.137499999999996,2.910326442160503,9.056181130402829,27.12843296248342,-0.03935599284436486,5,2020
2020-06-01,27.75,31.95,25.55,25.6,11.95,26.85,27.95,22.45,46.95,108.7,26.8,29.433333333333334,46.212500000000006,1.1757976016045146,6.227412517784841,21.723731524846112,-0.046554934823091254,6,2020
2020-07-01,25.6,28.3,11.1,11.95,14.37,25.6,26.85,27.95,39.2,91.3,21.46666666666667,24.891666666666666,39.6,8.265339275145976,7.488952975327203,18.604642626846758,-0.533203125,7,2020
2020-08-01,12.0,17.16,11.85,14.37,13.15,11.95,25.6,26.85,34.55,59.5,17.30666666666667,21.528333333333332,35.839166666666664,7.283449274435108,6.781918361839909,18.77686316058865,0.20251046025104613,8,2020
2020-09-01,14.3,15.34,12.75,13.15,12.42,14.37,11.95,25.6,22.45,41.45,13.156666666666666,19.978333333333335,33.48083333333334,1.2100137739992762,7.548563881074394,19.75958338644862,-0.08489909533750861,9,2020
2020-10-01,13.3,14.01,12.11,12.42,14.67,13.15,14.37,11.95,27.95,70.45,13.313333333333333,17.39,28.645,0.9852072539664025,6.903451310757075,16.76324035718282,-0.05551330798479093,10,2020
